timestamp,sample,cement,strength,fineness,material_1,material_2,material_3,material_4,material_5,material_6,material_7,material_8,material_9,material_10,material_11,material_12,material_13,material_14,material_15
2023-11-10,231110iias42,CEM II AS 42,52.94,22.93,13.14,5.46,1.04,4.09,22.42,6.27,0.68,2.16,11.89,13.73,2.44,11.86,2.42,1.19,1.09
2023-11-10,231110i42,CEM I 42,53.98,21.97,15.11,3.05,0.74,4.53,25.32,0.41,0.80,2.37,13.08,13.85,2.90,13.69,1.90,1.15,0.85
2023-11-10,231110iibll32,CEM II BLL 32,40.53,19.68,14.87,3.94,0.83,4.28,18.76,0.51,9.20,3.25,17.82,10.13,2.84,9.72,1.33,1.08,1.25
2023-11-10,231110iias52,CEM II AS 52,60.15,15.22,13.61,4.70,0.93,4.35,23.01,4.47,0.73,2.45,12.17,13.81,2.79,12.22,2.23,1.18,1.01
2023-11-10,231110i52,CEM I 52,62.95,13.89,15.35,3.09,0.76,4.32,25.85,0.35,0.77,1.94,13.34,13.68,2.49,13.91,1.93,1.14,0.86
2023-11-13,231113iibll32,CEM II BLL 32,42.41,18.64,14.77,3.94,0.82,4.28,18.83,0.51,9.15,3.26,17.77,10.15,2.83,9.75,1.33,1.08,1.25
2023-11-13,231113iias52,CEM II AS 52,60.01,14.77,13.49,4.70,0.93,4.35,23.07,4.48,0.73,2.47,12.08,13.90,2.80,12.37,2.24,1.18,1.01
2023-11-13,231113i52,CEM I 52,61.25,13.73,15.32,3.08,0.75,4.33,25.82,0.35,0.77,1.95,13.23,13.78,2.48,14.02,1.94,1.14,0.86
2023-11-13,231113iias42,CEM II AS 42,50.62,23.56,13.06,5.46,1.03,4.12,22.29,6.26,0.68,2.18,11.85,13.73,2.43,11.95,2.42,1.18,1.09
2023-11-13,231113i42,CEM I 42,54.08,21.54,15.03,3.04,0.74,4.54,25.41,0.41,0.80,2.38,13.03,13.95,2.89,13.74,1.90,1.15,0.85
2023-11-15,231115iibll32,CEM II BLL 32,40.24,19.43,14.77,3.94,0.82,4.27,18.85,0.51,9.18,3.25,17.67,10.23,2.85,9.76,1.33,1.08,1.25
2023-11-15,231115i52,CEM I 52,61.62,13.93,15.29,3.09,0.75,4.33,25.84,0.35,0.77,1.95,13.24,13.83,2.48,14.03,1.94,1.14,0.86
2023-11-15,231115iias42,CEM II AS 42,52.13,23.10,13.04,5.46,1.03,4.10,22.35,6.26,0.68,2.17,11.81,13.75,2.44,11.95,2.42,1.19,1.09
2023-11-15,231115iias52,CEM II AS 52,59.89,14.77,13.45,4.69,0.93,4.35,23.06,4.46,0.73,2.47,12.08,13.90,2.81,12.41,2.24,1.19,1.00
2023-11-15,231115i42,CEM I 42,53.21,21.89,14.96,3.06,0.74,4.53,25.33,0.41,0.80,2.38,12.99,13.96,2.90,13.74,1.90,1.15,0.85
2023-11-17,231117iias42,CEM II AS 42,51.39,23.11,13.08,5.45,1.03,4.12,22.37,6.23,0.68,2.17,11.92,13.78,2.44,11.85,2.42,1.19,1.09
2023-11-17,231117i52,CEM I 52,61.68,14.11,15.25,3.08,0.75,4.33,25.75,0.35,0.77,1.94,13.23,13.76,2.49,14.00,1.94,1.14,0.86
2023-11-17,231117iibll32,CEM II BLL 32,41.48,19.15,14.76,3.95,0.81,4.27,18.77,0.51,9.18,3.26,17.81,10.16,2.82,9.76,1.32,1.08,1.25
2023-11-17,231117i42,CEM I 42,52.58,22.50,14.98,3.05,0.74,4.55,25.32,0.42,0.79,2.38,13.01,13.92,2.90,13.79,1.91,1.15,0.85
2023-11-17,231117iias52,CEM II AS 52,59.87,14.86,13.47,4.70,0.93,4.35,22.91,4.46,0.73,2.47,12.03,13.89,2.79,12.34,2.24,1.18,1.01
2023-11-20,231120i52,CEM I 52,60.27,14.24,15.22,3.07,0.75,4.33,25.74,0.35,0.77,1.95,13.18,13.82,2.48,14.07,1.93,1.14,0.86
2023-11-20,231120iias42,CEM II AS 42,51.54,23.37,12.99,5.42,1.02,4.12,22.38,6.28,0.69,2.19,11.78,13.74,2.44,11.97,2.43,1.19,1.09
2023-11-20,231120iias52,CEM II AS 52,59.38,14.56,13.42,4.67,0.93,4.36,23.07,4.49,0.73,2.48,12.02,13.87,2.80,12.39,2.24,1.19,1.01
2023-11-20,231120iibll32,CEM II BLL 32,40.44,19.07,14.73,3.94,0.81,4.28,18.80,0.51,9.17,3.24,17.68,10.18,2.83,9.80,1.33,1.08,1.25
2023-11-20,231120i42,CEM I 42,52.46,21.91,14.95,3.04,0.73,4.54,25.31,0.41,0.80,2.39,12.95,14.03,2.90,13.80,1.91,1.15,0.85
2023-11-22,231122iias52,CEM II AS 52,58.94,14.75,13.23,4.65,0.92,4.38,22.99,4.49,0.73,2.51,11.88,14.06,2.80,12.53,2.24,1.19,1.00
2023-11-22,231122iibll32,CEM II BLL 32,40.75,19.42,14.56,3.94,0.80,4.30,18.81,0.51,9.17,3.27,17.63,10.35,2.83,9.91,1.33,1.08,1.25
2023-11-22,231122iias42,CEM II AS 42,50.09,23.15,12.85,5.41,1.02,4.15,22.31,6.30,0.69,2.22,11.65,13.87,2.44,12.15,2.42,1.20,1.08
2023-11-22,231122i42,CEM I 42,53.26,21.18,14.74,3.04,0.73,4.56,25.26,0.41,0.80,2.40,12.71,14.11,2.90,13.98,1.90,1.15,0.85
2023-11-22,231122i52,CEM I 52,60.68,13.88,15.04,3.08,0.74,4.37,25.77,0.35,0.78,1.98,13.01,14.05,2.49,14.23,1.94,1.14,0.86
2023-11-24,231124iias42,CEM II AS 42,50.62,23.17,12.94,5.41,1.02,4.12,22.28,6.34,0.69,2.21,11.77,13.73,2.43,11.99,2.42,1.20,1.09
2023-11-24,231124i42,CEM I 42,52.32,22.09,14.92,3.05,0.73,4.55,25.21,0.41,0.80,2.39,12.89,13.99,2.91,13.85,1.90,1.15,0.84
2023-11-24,231124iibll32,CEM II BLL 32,40.79,19.12,14.70,3.96,0.79,4.29,18.77,0.51,9.19,3.26,17.72,10.25,2.81,9.81,1.33,1.07,1.25
2023-11-24,231124iias52,CEM II AS 52,58.90,14.87,13.44,4.64,0.92,4.36,22.99,4.52,0.73,2.50,12.00,13.87,2.81,12.42,2.24,1.19,1.00
2023-11-24,231124i52,CEM I 52,61.65,14.08,15.16,3.08,0.75,4.36,25.69,0.35,0.77,1.96,13.17,13.86,2.49,14.15,1.95,1.14,0.86
2023-11-27,231127iias42,CEM II AS 42,50.67,23.33,12.92,5.41,1.02,4.12,22.31,6.31,0.69,2.20,11.74,13.78,2.43,12.03,2.41,1.20,1.09
2023-11-27,231127i52,CEM I 52,60.99,13.61,15.06,3.07,0.75,4.36,25.74,0.35,0.78,1.97,13.07,13.99,2.49,14.15,1.94,1.14,0.86
2023-11-27,231127i42,CEM I 42,53.18,22.02,14.77,3.05,0.73,4.55,25.37,0.41,0.80,2.39,12.87,14.10,2.89,13.88,1.91,1.15,0.84
2023-11-27,231127iibll32,CEM II BLL 32,40.86,19.19,14.68,3.93,0.79,4.28,18.83,0.51,9.19,3.27,17.62,10.33,2.81,9.84,1.33,1.08,1.25
2023-11-27,231127iias52,CEM II AS 52,59.15,14.60,13.34,4.65,0.92,4.37,22.97,4.52,0.74,2.49,11.95,13.94,2.80,12.48,2.23,1.19,1.00
2023-11-29,231129iias52,CEM II AS 52,58.61,15.30,13.26,4.64,0.92,4.38,23.04,4.51,0.74,2.51,11.80,14.06,2.81,12.59,2.24,1.19,1.00
2023-11-29,231129i42,CEM I 42,52.44,21.12,14.69,3.04,0.72,4.59,25.36,0.42,0.80,2.41,12.70,14.21,2.90,14.01,1.90,1.16,0.84
2023-11-29,231129i52,CEM I 52,60.68,14.01,14.90,3.08,0.74,4.38,25.73,0.35,0.78,1.98,12.92,14.02,2.49,14.27,1.94,1.14,0.86
2023-11-29,231129iias42,CEM II AS 42,50.46,23.18,12.78,5.41,1.01,4.16,22.24,6.30,0.69,2.22,11.62,13.88,2.43,12.15,2.42,1.20,1.09
2023-11-29,231129iibll32,CEM II BLL 32,40.28,19.27,14.53,3.93,0.80,4.30,18.75,0.51,9.17,3.27,17.56,10.38,2.82,9.94,1.33,1.08,1.25
2023-12-01,231201iias42,CEM II AS 42,51.64,22.70,12.76,5.45,1.02,4.14,22.24,6.29,0.69,2.21,11.57,13.97,2.44,12.11,2.41,1.19,1.09
2023-12-01,231201i42,CEM I 42,51.86,22.28,14.68,3.05,0.72,4.58,25.22,0.41,0.80,2.42,12.69,14.19,2.89,14.01,1.91,1.15,0.85
2023-12-01,231201iibll32,CEM II BLL 32,41.04,19.14,14.58,3.93,0.80,4.31,18.75,0.51,9.21,3.28,17.52,10.38,2.83,9.97,1.33,1.07,1.25
2023-12-01,231201i52,CEM I 52,60.46,14.02,14.95,3.07,0.74,4.38,25.63,0.35,0.78,1.98,12.94,14.00,2.48,14.32,1.94,1.14,0.86
2023-12-01,231201iias52,CEM II AS 52,57.85,15.32,13.26,4.67,0.92,4.40,22.93,4.48,0.74,2.50,11.80,14.13,2.80,12.62,2.23,1.19,1.00
2023-12-04,231204i42,CEM I 42,52.05,21.85,14.73,3.04,0.73,4.57,25.23,0.41,0.80,2.41,12.75,14.18,2.91,14.01,1.90,1.15,0.85
2023-12-04,231204i52,CEM I 52,60.45,13.71,14.98,3.08,0.74,4.37,25.70,0.35,0.77,1.97,13.00,13.94,2.49,14.33,1.94,1.14,0.86
2023-12-04,231204iias52,CEM II AS 52,58.96,15.08,13.24,4.67,0.92,4.39,22.97,4.48,0.73,2.49,11.85,14.04,2.80,12.59,2.25,1.19,1.00
2023-12-04,231204iibll32,CEM II BLL 32,39.93,19.10,0.81,14.61,10.30,9.88,1.32,18.76,4.31,1.25,3.93,17.58,9.17,1.08,3.27,0.51,2.83
2023-12-04,231204iias42,CEM II AS 42,51.14,23.36,12.77,5.44,1.02,4.14,22.24,6.29,0.68,2.20,11.68,13.84,2.44,12.13,2.42,1.19,1.09
2023-12-06,231206i42,CEM I 42,53.38,21.97,14.93,3.03,0.74,4.55,25.19,0.41,0.80,2.39,12.93,14.00,2.90,13.75,1.91,1.15,0.84
2023-12-06,231206iibll32,CEM II BLL 32,41.27,19.11,14.76,3.94,0.81,4.27,18.85,0.51,9.17,3.26,17.76,10.21,2.82,9.75,1.33,1.08,1.25
2023-12-06,231206iias42,CEM II AS 42,50.96,23.26,13.01,5.44,1.03,4.12,22.41,6.25,0.68,2.18,11.79,13.77,2.44,11.93,2.41,1.19,1.09
2023-12-06,231206iias52,CEM II AS 52,59.59,15.06,13.48,4.67,0.93,4.36,22.97,4.48,0.73,2.48,12.01,13.91,2.80,12.39,2.24,1.18,1.00
2023-12-06,231206i52,CEM I 52,61.31,14.39,15.23,3.08,0.75,4.33,25.70,0.35,0.78,1.95,13.17,13.80,2.48,14.06,1.94,1.14,0.86
2023-12-08,231208iibll32,CEM II BLL 32,40.84,19.33,14.83,3.95,0.82,4.27,18.82,0.51,9.19,3.24,17.76,10.20,2.82,9.72,1.33,1.08,1.25
2023-12-08,231208i42,CEM I 42,53.32,21.71,15.01,3.04,0.73,4.52,25.29,0.41,0.79,2.38,12.98,13.96,2.89,13.69,1.90,1.15,0.85
2023-12-08,231208iias42,CEM II AS 42,51.44,22.78,13.04,5.45,1.02,4.09,22.39,6.28,0.68,2.17,11.86,13.63,2.44,11.84,2.41,1.19,1.09
2023-12-08,231208i52,CEM I 52,62.76,13.93,15.34,3.07,0.75,4.32,25.74,0.35,0.77,1.95,13.26,13.73,2.49,13.92,1.94,1.13,0.86
2023-12-08,231208iias52,CEM II AS 52,59.87,14.98,13.51,4.66,0.93,4.35,23.11,4.48,0.73,2.47,12.09,13.81,2.79,12.30,2.24,1.18,1.01
2023-12-11,231211iias52,CEM II AS 52,60.80,14.62,13.64,4.68,0.94,4.34,22.99,4.48,0.73,2.45,12.24,13.74,2.80,12.17,2.24,1.19,1.01
2023-12-11,231211iias42,CEM II AS 42,52.48,23.01,13.17,5.42,1.03,4.09,22.38,6.28,0.68,2.16,11.95,13.54,2.43,11.75,2.42,1.19,1.09
2023-12-11,231211i42,CEM I 42,53.85,21.79,15.14,3.04,0.74,4.51,25.27,0.41,0.80,2.37,13.19,13.77,2.90,13.55,1.91,1.15,0.85
2023-12-11,231211i52,CEM I 52,61.68,14.35,15.53,3.08,0.76,4.30,25.66,0.35,0.77,1.93,13.41,13.59,2.49,13.78,1.94,1.13,0.86
2023-12-11,231211iibll32,CEM II BLL 32,42.07,18.99,14.90,3.93,0.82,4.25,18.72,0.51,9.17,3.23,17.86,10.08,2.82,9.58,1.33,1.07,1.25
2023-12-13,231213iias52,CEM II AS 52,59.89,15.13,13.80,4.69,0.94,4.32,23.08,4.48,0.73,2.44,12.37,13.57,2.79,12.05,2.25,1.19,1.01
2023-12-13,231213iias42,CEM II AS 42,52.27,23.62,13.37,5.43,1.04,4.08,22.33,6.29,0.67,2.15,12.08,13.49,2.43,11.60,2.42,1.19,1.09
2023-12-13,231213i42,CEM I 42,54.51,22.05,15.36,3.05,0.75,4.48,25.33,0.41,0.79,2.35,13.28,13.64,2.89,13.40,1.91,1.15,0.85
2023-12-13,231213iibll32,CEM II BLL 32,42.63,18.81,15.00,3.94,0.82,4.24,18.86,0.51,9.15,3.22,18.02,9.96,2.83,9.53,1.32,1.07,1.25
2023-12-13,231213i52,CEM I 52,62.21,14.31,15.59,3.08,0.76,4.27,25.75,0.35,0.76,1.91,13.55,13.46,2.48,13.62,1.94,1.13,0.86
2023-12-15,231215i42,CEM I 42,54.23,21.94,15.42,3.05,0.75,4.45,25.24,0.41,0.79,2.33,13.30,13.57,2.89,13.36,1.90,1.15,0.85
2023-12-15,231215i52,CEM I 52,61.95,14.11,15.70,3.08,0.77,4.28,25.76,0.35,0.76,1.90,13.64,13.42,2.49,13.61,1.94,1.13,0.87
2023-12-15,231215iias52,CEM II AS 52,60.89,15.47,13.90,4.67,0.94,4.30,23.15,4.49,0.72,2.44,12.41,13.55,2.79,12.02,2.24,1.18,1.01
2023-12-15,231215iibll32,CEM II BLL 32,42.81,18.96,15.07,3.94,0.82,4.24,18.82,0.51,9.17,3.23,17.99,9.95,2.82,9.43,1.32,1.08,1.25
2023-12-15,231215iias42,CEM II AS 42,52.77,22.98,13.40,5.42,1.04,4.06,22.35,6.30,0.68,2.15,12.13,13.36,2.43,11.52,2.43,1.19,1.09
2023-12-18,231218iias52,CEM II AS 52,61.14,14.86,14.01,4.67,0.95,4.28,23.06,4.50,0.72,2.41,12.49,13.42,2.78,11.85,2.24,1.18,1.01
2023-12-18,231218iibll32,CEM II BLL 32,43.02,18.89,15.10,3.94,0.81,4.22,18.84,0.51,9.14,3.21,18.09,9.92,2.81,9.35,1.33,1.07,1.25
2023-12-18,231218iias42,CEM II AS 42,53.19,22.71,13.53,5.44,1.05,4.04,22.44,6.29,0.67,2.14,12.31,13.25,2.43,11.42,2.41,1.19,1.09
2023-12-18,231218i52,CEM I 52,63.93,13.55,15.84,3.09,0.77,4.24,25.83,0.35,0.76,1.89,13.73,13.31,2.47,13.43,1.94,1.13,0.87
2023-12-18,231218i42,CEM I 42,54.06,22.75,0.79,2.31,13.12,2.90,4.44,0.76,3.06,13.50,0.85,25.24,1.90,0.41,15.56,13.52,1.15
2023-12-20,231220i52,CEM I 52,63.57,14.03,15.92,3.08,0.77,4.25,25.82,0.35,0.76,1.89,13.80,13.28,2.48,13.35,1.93,1.13,0.86
2023-12-20,231220iibll32,CEM II BLL 32,42.83,19.19,15.20,3.93,0.80,4.22,18.78,0.51,9.17,3.19,18.17,9.80,2.80,9.29,1.33,1.07,1.25
2023-12-20,231220i42,CEM I 42,55.11,22.56,15.62,3.05,0.76,4.44,25.27,0.41,0.78,2.31,13.50,13.43,2.89,13.13,1.90,1.15,0.85
2023-12-20,231220iias52,CEM II AS 52,60.82,14.98,14.08,4.68,0.95,4.28,23.06,4.48,0.72,2.42,12.56,13.41,2.78,11.77,2.24,1.18,1.01
2023-12-20,231220iias42,CEM II AS 42,54.64,22.53,13.57,5.41,1.05,4.03,22.29,6.31,0.67,2.14,12.32,13.20,2.42,11.33,2.42,1.19,1.09
2023-12-22,231222i42,CEM I 42,54.21,22.13,15.45,3.03,0.75,4.47,25.39,0.41,0.79,2.33,13.40,13.57,2.89,13.30,1.91,1.14,0.85
2023-12-22,231222iias52,CEM II AS 52,61.09,15.49,13.88,4.67,0.94,4.30,23.07,4.49,0.73,2.44,12.44,13.49,2.80,11.91,2.23,1.18,1.01
2023-12-22,231222iibll32,CEM II BLL 32,42.16,19.31,15.07,3.93,0.80,4.23,18.76,0.51,9.21,3.20,18.00,9.96,2.81,9.39,1.32,1.07,1.25
2023-12-22,231222i52,CEM I 52,63.35,13.77,15.73,3.08,0.77,4.26,25.78,0.35,0.76,1.90,13.64,13.39,2.47,13.55,1.94,1.13,0.87
2023-12-22,231222iias42,CEM II AS 42,54.39,22.88,13.43,5.42,1.04,4.05,22.27,6.27,0.68,2.15,12.17,13.32,2.43,11.53,2.41,1.18,1.09
2023-12-25,231225iias42,CEM II AS 42,52.86,23.11,13.38,5.46,1.04,4.06,22.37,6.28,0.67,2.14,12.13,13.50,2.43,11.60,2.42,1.18,1.09
2023-12-25,231225iibll32,CEM II BLL 32,43.57,18.64,15.01,3.94,0.81,4.26,18.80,0.51,9.18,3.23,18.00,9.98,2.80,9.47,1.32,1.07,1.25
2023-12-25,231225i52,CEM I 52,62.87,13.78,15.66,3.08,0.76,4.26,25.85,0.35,0.76,1.91,13.57,13.44,2.47,13.63,1.94,1.13,0.87
2023-12-25,231225iias52,CEM II AS 52,61.71,14.70,13.82,4.67,0.94,4.30,22.99,4.49,0.72,2.43,12.36,13.57,2.80,12.01,2.24,1.18,1.01
2023-12-25,231225i42,CEM I 42,53.95,22.53,15.35,3.05,0.75,4.48,25.27,0.41,0.79,2.35,13.26,13.57,2.90,13.40,1.90,1.15,0.85
2023-12-27,231227i42,CEM I 42,53.86,22.02,15.26,3.05,0.75,4.47,25.30,0.41,0.79,2.34,13.25,13.63,2.89,13.42,1.90,1.14,0.85
2023-12-27,231227i52,CEM I 52,62.18,13.89,15.55,3.07,0.76,4.28,25.79,0.35,0.77,1.92,13.48,13.49,2.48,13.73,1.94,1.13,0.86
2023-12-27,231227iias42,CEM II AS 42,52.29,23.24,13.32,5.42,1.04,4.06,22.30,6.26,0.68,2.15,12.09,13.48,2.43,11.64,2.41,1.18,1.09
2023-12-27,231227iias52,CEM II AS 52,59.47,15.15,13.78,4.67,0.94,4.30,23.01,4.49,0.72,2.45,12.32,13.61,2.80,12.02,2.23,1.18,1.01
2023-12-27,231227iibll32,CEM II BLL 32,42.05,19.03,15.00,3.93,0.79,4.22,18.81,0.51,9.19,3.22,17.99,10.02,2.79,9.53,1.33,1.07,1.25
2023-12-29,231229iibll32,CEM II BLL 32,41.16,19.37,14.80,3.94,0.79,4.26,18.75,0.51,9.16,3.23,17.83,10.12,2.80,9.66,1.33,1.07,1.26
2023-12-29,231229iias52,CEM II AS 52,60.06,14.48,13.56,4.67,0.93,4.33,23.09,4.49,0.73,2.46,12.11,13.74,2.79,12.20,2.24,1.18,1.00
2023-12-29,231229i52,CEM I 52,61.23,14.14,15.36,3.08,0.75,4.33,25.77,0.35,0.77,1.94,13.27,13.66,2.49,13.87,1.94,1.13,0.86
2023-12-29,231229iias42,CEM II AS 42,52.12,23.13,13.11,5.42,1.03,4.09,22.22,6.31,0.68,2.18,11.91,13.57,2.43,11.79,2.42,1.19,1.09
2023-12-29,231229i42,CEM I 42,53.16,22.05,15.09,3.04,0.74,4.50,25.18,0.41,0.80,2.37,13.05,13.84,2.89,13.62,1.90,1.15,0.85
2024-01-01,240101iibll32,CEM II BLL 32,42.01,18.89,14.77,3.93,0.79,4.27,18.73,0.51,9.17,3.24,17.76,10.16,2.82,9.71,1.32,1.08,1.25
2024-01-01,240101i52,CEM I 52,61.57,14.49,15.29,3.07,0.75,4.31,25.69,0.35,0.77,1.94,13.21,13.78,2.48,13.95,1.93,1.14,0.86
2024-01-01,240101i42,CEM I 42,54.40,22.01,14.98,3.04,0.74,4.53,25.29,0.41,0.79,2.38,13.00,13.89,2.90,13.69,1.89,1.15,0.85
2024-01-01,240101iias42,CEM II AS 42,52.21,23.10,13.03,5.43,1.03,4.11,22.20,6.29,0.68,2.17,11.84,13.65,2.43,11.88,2.42,1.19,1.09
2024-01-01,240101iias52,CEM II AS 52,59.15,15.11,13.44,4.67,0.93,4.34,22.99,4.48,0.73,2.47,12.03,13.78,2.78,12.33,2.24,1.18,1.01
2024-01-03,240103iias42,CEM II AS 42,51.70,23.41,12.92,5.43,1.02,4.13,22.29,6.31,0.68,2.19,11.73,13.80,2.44,12.00,2.42,1.19,1.08
2024-01-03,240103i52,CEM I 52,60.91,14.04,15.11,3.07,0.75,4.35,25.57,0.35,0.78,1.96,13.11,13.84,2.48,14.11,1.93,1.14,0.86
2024-01-03,240103i42,CEM I 42,53.02,21.84,14.84,3.04,0.73,4.55,25.29,0.41,0.80,2.39,12.89,14.07,2.89,13.83,1.91,1.15,0.84
2024-01-03,240103iias52,CEM II AS 52,59.11,15.20,13.40,4.67,0.92,4.39,23.03,4.49,0.73,2.49,11.95,13.92,2.79,12.40,2.23,1.18,1.00
2024-01-03,240103iibll32,CEM II BLL 32,40.10,19.18,14.68,3.95,0.78,4.28,18.75,0.51,9.15,3.26,17.70,10.28,2.79,9.78,1.32,1.07,1.25
2024-01-05,240105iias52,CEM II AS 52,59.35,14.71,13.28,4.66,0.92,4.36,22.96,4.49,0.73,2.48,11.88,14.03,2.80,12.52,2.23,1.19,1.00
2024-01-05,240105iias42,CEM II AS 42,51.87,22.88,12.82,5.41,1.02,4.13,22.20,6.30,0.68,2.19,11.67,13.79,2.43,12.03,2.41,1.19,1.08
2024-01-05,240105i42,CEM I 42,52.51,21.77,14.80,3.05,0.73,4.56,25.21,0.41,0.80,2.39,12.78,14.04,2.90,13.93,1.90,1.15,0.84
2024-01-05,240105i52,CEM I 52,60.55,14.41,15.04,3.08,0.74,4.35,25.66,0.35,0.78,1.96,13.00,13.92,2.48,14.16,1.94,1.14,0.85
2024-01-05,240105iibll32,CEM II BLL 32,40.91,18.74,14.65,3.94,0.78,4.28,18.76,0.51,9.15,3.26,17.65,10.31,2.81,9.87,1.32,1.07,1.25
2024-01-08,240108iibll32,CEM II BLL 32,40.22,19.16,14.64,3.95,0.76,4.27,18.71,0.51,9.16,3.26,17.62,10.26,2.79,9.81,1.32,1.07,1.25
2024-01-08,240108i42,CEM I 42,52.03,22.15,14.82,3.05,0.73,4.55,25.22,0.41,0.80,2.39,12.82,14.02,2.90,13.89,1.90,1.15,0.84
2024-01-08,240108iias42,CEM II AS 42,52.08,22.86,12.90,5.41,1.02,4.13,22.24,6.31,0.68,2.20,11.70,13.81,2.43,12.08,2.41,1.19,1.08
2024-01-08,240108i52,CEM I 52,60.59,13.70,15.09,3.07,0.74,4.34,25.68,0.35,0.77,1.95,13.08,13.94,2.48,14.13,1.94,1.13,0.86
2024-01-08,240108iias52,CEM II AS 52,58.55,15.50,13.33,4.66,0.92,4.35,22.99,4.48,0.73,2.48,11.93,13.93,2.80,12.48,2.24,1.18,1.00
2024-01-10,240110iias42,CEM II AS 42,53.04,22.77,12.98,5.44,1.03,4.11,22.32,6.29,0.68,2.18,11.81,13.61,2.44,11.88,2.42,1.19,1.08
2024-01-10,240110iibll32,CEM II BLL 32,41.28,19.48,14.75,3.94,0.76,4.27,18.71,0.51,9.15,3.25,17.80,10.17,2.78,9.69,1.32,1.07,1.25
2024-01-10,240110iias52,CEM II AS 52,60.13,14.96,13.48,4.68,0.93,4.34,22.85,4.48,0.73,2.46,12.07,13.84,2.80,12.29,2.24,1.19,1.00
2024-01-10,240110i42,CEM I 42,53.20,21.84,14.96,3.04,0.74,4.52,25.29,0.41,0.80,2.37,12.99,13.88,2.91,13.62,1.91,1.15,0.85
2024-01-10,240110i52,CEM I 52,60.75,14.13,15.27,3.07,0.75,4.31,25.69,0.35,0.77,1.95,13.21,13.73,2.49,13.97,1.94,1.13,0.86
2024-01-12,240112iias52,CEM II AS 52,58.94,14.92,13.43,4.67,0.92,4.34,23.02,4.47,0.73,2.47,12.06,13.92,2.81,12.33,2.23,1.19,1.00
2024-01-12,240112iias42,CEM II AS 42,51.97,22.94,12.97,5.43,1.02,4.10,22.25,6.28,0.68,2.19,11.79,13.73,2.43,11.91,2.41,1.19,1.08
2024-01-12,240112iibll32,CEM II BLL 32,40.64,18.99,14.72,3.92,0.76,4.27,18.75,0.51,9.19,3.25,17.73,10.21,2.78,9.75,1.32,1.07,1.25
2024-01-12,240112i42,CEM I 42,52.42,22.21,14.87,3.05,0.73,4.51,25.13,0.41,0.80,2.37,12.96,13.91,2.91,13.76,1.90,1.15,0.84
2024-01-12,240112i52,CEM I 52,61.90,13.84,15.21,3.07,0.75,4.32,25.71,0.35,0.77,1.94,13.22,13.73,2.48,14.03,1.94,1.14,0.86
2024-01-15,240115iibll32,CEM II BLL 32,40.67,19.29,14.67,3.94,0.78,4.27,18.77,0.51,9.17,3.25,17.70,10.23,2.80,9.74,1.33,1.07,1.25
2024-01-15,240115i52,CEM I 52,61.19,14.32,15.13,3.06,0.75,4.33,25.68,0.35,0.77,1.96,13.10,13.85,2.49,14.09,1.94,1.14,0.86
2024-01-15,240115i42,CEM I 42,53.08,21.85,14.89,3.03,0.73,4.53,25.11,0.41,0.80,2.39,12.87,13.98,2.90,13.78,1.89,1.15,0.84
2024-01-15,240115iias52,CEM II AS 52,60.02,15.07,13.39,4.64,0.92,4.37,22.92,4.50,0.73,2.49,11.99,13.87,2.80,12.37,2.24,1.19,1.00
2024-01-15,240115iias42,CEM II AS 42,51.23,22.97,12.91,5.40,1.02,4.11,22.23,6.29,0.68,2.20,11.73,13.73,2.43,11.95,2.41,1.19,1.08
2024-01-17,240117i52,CEM I 52,62.71,14.08,15.22,3.07,0.75,4.32,25.72,0.35,0.77,1.95,13.22,13.70,2.48,13.92,1.93,1.14,0.86
2024-01-17,240117i42,CEM I 42,52.58,21.81,15.01,3.04,0.74,4.51,25.28,0.41,0.79,2.38,12.96,13.89,2.89,13.67,1.89,1.15,0.84
2024-01-17,240117iias52,CEM II AS 52,59.09,14.84,13.43,4.66,0.93,4.34,22.91,4.49,0.73,2.47,12.03,13.84,2.80,12.33,2.24,1.18,1.00
2024-01-17,240117iibll32,CEM II BLL 32,40.37,19.35,14.78,3.95,0.78,4.27,18.77,0.51,9.17,3.24,17.76,10.20,2.78,9.73,1.32,1.07,1.25
2024-01-17,240117iias42,CEM II AS 42,52.25,22.72,13.05,5.44,1.03,4.11,22.28,6.31,0.68,2.17,11.83,13.60,2.43,11.88,2.41,1.19,1.09
2024-01-19,240119i42,CEM I 42,52.84,21.71,14.93,3.04,0.74,4.53,25.26,0.41,0.80,2.38,12.91,13.95,2.90,13.78,1.90,1.14,0.85
2024-01-19,240119iias42,CEM II AS 42,51.99,23.23,12.98,5.43,1.03,4.10,22.36,6.28,0.68,2.18,11.79,13.72,2.44,11.91,2.41,1.19,1.09
2024-01-19,240119i52,CEM I 52,62.34,13.92,15.22,3.07,0.75,4.32,25.68,0.35,0.77,1.95,13.19,13.74,2.49,14.02,1.94,1.13,0.86
2024-01-19,240119iias52,CEM II AS 52,59.75,15.05,13.47,4.66,0.92,4.34,22.96,4.48,0.73,2.47,12.03,13.81,2.79,12.35,2.23,1.18,1.00
2024-01-19,240119iibll32,CEM II BLL 32,40.85,18.92,14.72,3.94,0.78,4.27,18.71,0.51,9.20,3.25,17.78,10.23,2.80,9.71,1.32,1.07,1.25
2024-01-22,240122iibll32,CEM II BLL 32,41.53,19.07,14.62,3.94,0.77,4.30,18.70,0.51,9.14,3.27,17.63,10.26,2.79,9.85,1.32,1.08,1.25
